lat,lon,stop_count,total_passengers,avg_occupancy,center_lat,center_lon
39.68918918918919,32.92235294117647,8,478.5171016711315,17.046416634774843,39.689639639639644,32.92294117647059
39.68918918918919,32.99882352941176,1,31.40888888888889,14.293333333333333,39.689639639639644,32.999411764705876
39.69009009009009,32.65411764705882,1,141.93589743589743,23.205128205128204,39.69054054054054,32.654705882352935
39.69009009009009,32.663529411764706,1,141.93589743589743,23.205128205128204,39.69054054054054,32.66411764705882
39.69009009009009,32.82470588235294,1,70.77777777777777,16.273504273504273,39.69054054054054,32.825294117647054
39.69099099099099,32.8035294117647,19,902.5129353233831,10.95059385931342,39.69144144144144,32.80411764705882
39.69099099099099,32.81647058823529,56,3003.5899885189438,14.65922347967124,39.69144144144144,32.81705882352941
39.69099099099099,33.010588235294115,2,62.81777777777778,14.293333333333333,39.69144144144144,33.01117647058823
39.69189189189189,32.65411764705882,1,141.93589743589743,23.205128205128204,39.69234234234234,32.654705882352935
39.69189189189189,32.74117647058823,9,1576.354700854701,19.04463437796771,39.69234234234234,32.741764705882346
39.69189189189189,32.86235294117647,2,141.55555555555554,16.273504273504273,39.69234234234234,32.862941176470585
39.69189189189189,32.92941176470588,4,239.25855083556576,17.046416634774843,39.69234234234234,32.93
39.692792792792794,32.904705882352935,7,510.57692307692304,11.967032967032967,39.693243243243245,32.90529411764705
39.692792792792794,32.97411764705882,2,183.991452991453,16.002136752136753,39.693243243243245,32.974705882352936
39.693693693693696,32.83411764705882,6,510.57692307692304,13.961538461538462,39.69414414414415,32.834705882352935
39.69549549549549,32.99058823529411,4,379.2991452991453,30.73931623931624,39.695945945945944,32.99117647058823
39.696396396396395,32.40588235294118,1,49.42786069651741,12.840796019900498,39.696846846846846,32.406470588235294
39.6972972972973,32.743529411764705,5,859.1452991452991,19.460683760683757,39.69774774774775,32.74411764705882
39.6981981981982,32.65411764705882,1,141.93589743589743,23.205128205128204,39.69864864864865,32.654705882352935
39.6981981981982,32.743529411764705,5,859.1452991452991,19.460683760683757,39.69864864864865,32.74411764705882
39.6990990990991,32.357647058823524,3,756.9145299145299,28.988603988603987,39.69954954954955,32.35823529411764
39.7,32.472941176470584,1,49.42786069651741,12.840796019900498,39.700450450450454,32.4735294117647
39.7,32.82,1,70.77777777777777,16.273504273504273,39.700450450450454,32.82058823529412
39.700900900900905,32.36,3,756.9145299145299,28.988603988603987,39.701351351351356,32.36058823529412
39.700900900900905,32.83529411764706,3,170.19230769230768,9.307692307692308,39.701351351351356,32.83588235294118
39.7018018018018,32.357647058823524,3,756.9145299145299,28.988603988603987,39.70225225225225,32.35823529411764
39.7018018018018,32.358823529411765,3,756.9145299145299,28.988603988603987,39.70225225225225,32.35941176470588
39.7027027027027,32.815294117647056,92,4767.034662584513,14.1738733312257,39.70315315315315,32.81588235294117
39.703603603603604,32.35647058823529,3,756.9145299145299,28.988603988603987,39.704054054054055,32.35705882352941
39.703603603603604,32.36,3,756.9145299145299,28.988603988603987,39.704054054054055,32.36058823529412
39.703603603603604,32.36235294117647,3,756.9145299145299,28.988603988603987,39.704054054054055,32.362941176470585
39.704504504504506,32.3635294117647,6,1513.8290598290598,28.988603988603987,39.70495495495496,32.36411764705882
39.704504504504506,32.652941176470584,1,141.93589743589743,23.205128205128204,39.70495495495496,32.6535294117647
39.704504504504506,32.74235294117647,2,110.88888888888889,11.196581196581196,39.70495495495496,32.74294117647059
39.70630630630631,32.60470588235294,1,141.93589743589743,23.205128205128204,39.70675675675676,32.605294117647055
39.70630630630631,32.63411764705882,1,141.93589743589743,23.205128205128204,39.70675675675676,32.63470588235294
39.707207207207205,32.60941176470588,2,283.87179487179486,23.205128205128204,39.707657657657656,32.61
39.707207207207205,32.625882352941176,1,141.93589743589743,23.205128205128204,39.707657657657656,32.62647058823529
39.707207207207205,32.641176470588235,1,141.93589743589743,23.205128205128204,39.707657657657656,32.64176470588235
39.707207207207205,32.64235294117647,2,283.87179487179486,23.205128205128204,39.707657657657656,32.642941176470586
39.707207207207205,32.647058823529406,1,141.93589743589743,23.205128205128204,39.707657657657656,32.64764705882352
39.70810810810811,32.650588235294116,1,141.93589743589743,23.205128205128204,39.70855855855856,32.65117647058823
39.70810810810811,32.652941176470584,2,283.87179487179486,23.205128205128204,39.70855855855856,32.6535294117647
39.70810810810811,32.74705882352941,6,1189.871794871795,14.756410256410255,39.70855855855856,32.747647058823524
39.70900900900901,32.36235294117647,9,2128.6928179614747,26.599594619495115,39.70945945945946,32.362941176470585
39.71081081081081,32.97529411764705,4,239.25855083556576,17.046416634774843,39.711261261261264,32.97588235294117
39.711711711711715,32.361176470588234,6,1010.0988008674576,20.906514436365182,39.712162162162166,32.36176470588235
39.71351351351351,32.81411764705882,48,2525.0728868478122,14.26135795382064,39.71396396396396,32.81470588235294
39.71621621621622,32.3235294117647,2,203.75641025641025,12.816239316239317,39.71666666666667,32.32411764705882
39.71621621621622,32.752941176470586,9,1576.354700854701,19.04463437796771,39.71666666666667,32.7535294117647
39.71891891891892,32.66823529411764,1,141.93589743589743,23.205128205128204,39.71936936936937,32.66882352941176
39.71891891891892,32.97176470588235,1,31.40888888888889,14.293333333333333,39.71936936936937,32.97235294117647
39.72072072072072,32.43058823529412,6,528.3386273759409,17.02812858783008,39.72117117117117,32.431176470588234
39.72072072072072,32.66823529411764,1,141.93589743589743,23.205128205128204,39.72117117117117,32.66882352941176
39.722522522522524,32.35294117647059,1,191.47863247863248,34.34188034188034,39.722972972972975,32.353529411764704
