grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.5315_32.8706,0.40934062250823583,39.531531531531535,32.870588235294115,False,0.12931034482758622,False,False
39.5315_32.8941,0.4092063673645024,39.531531531531535,32.89411764705882,False,0.12931034482758622,False,False
39.5405_32.6118,0.28858403343546846,39.54054054054054,32.61176470588235,False,0.1206896551724138,False,False
39.5405_32.6235,0.28869862934682883,39.54054054054054,32.62352941176471,False,0.1206896551724138,False,False
39.5405_32.8471,0.30069435106384707,39.54054054054054,32.84705882352941,False,0.09482758620689655,False,False
39.5405_32.8588,0.25508340655100503,39.54054054054054,32.858823529411765,False,0.35344827586206895,False,False
39.5405_32.9294,0.34878025802022344,39.54054054054054,32.92941176470588,False,0.23706896551724138,False,False
39.5405_33.0118,0.40866982381255795,39.54054054054054,33.01176470588235,False,0.12931034482758622,False,False
39.5405_33.0235,0.4091928790162624,39.54054054054054,33.023529411764706,False,0.12931034482758622,False,False
39.5495_32.5882,0.28075447715552915,39.549549549549546,32.588235294117645,False,0.10344827586206896,False,False
39.5495_32.6941,0.536653959898572,39.549549549549546,32.694117647058825,False,0.25,False,False
39.5495_32.8,0.6441504602329431,39.549549549549546,32.8,False,0.43103448275862066,True,True
39.5495_32.8118,0.43191106883335645,39.549549549549546,32.811764705882354,False,0.3620689655172414,False,False
39.5495_32.8471,0.2995855063231345,39.549549549549546,32.84705882352941,False,0.09482758620689655,False,False
39.5495_32.8588,0.4095279710851904,39.549549549549546,32.858823529411765,False,0.12931034482758622,False,False
39.5495_32.8706,0.7883563159937211,39.549549549549546,32.870588235294115,False,0.15517241379310345,False,False
39.5495_32.9059,0.3488788290748537,39.549549549549546,32.90588235294118,False,0.23706896551724138,False,False
39.5495_33.0118,0.40934062250823583,39.549549549549546,33.01176470588235,False,0.12931034482758622,False,False
39.5495_33.1176,0.6029951134306302,39.549549549549546,33.11764705882353,False,0.24568965517241378,False,False
39.5586_32.7412,1.0005317522529797,39.55855855855856,32.74117647058824,True,0.4267241379310345,True,True
39.5586_32.8,0.3840258975601801,39.55855855855856,32.8,False,0.3448275862068966,False,False
39.5586_32.8588,0.7982452312924286,39.55855855855856,32.858823529411765,False,0.15517241379310345,False,False
39.5586_32.9059,0.3487802526382364,39.55855855855856,32.90588235294118,False,0.23706896551724138,False,False
39.5586_33.1059,0.6036507973995247,39.55855855855856,33.10588235294117,False,0.2413793103448276,False,False
39.5676_32.7882,0.3051322541282402,39.567567567567565,32.78823529411765,False,0.22413793103448276,False,False
39.5676_32.8,0.3051322541282402,39.567567567567565,32.8,False,0.22413793103448276,False,False
39.5676_32.8118,0.2995855919417451,39.567567567567565,32.811764705882354,False,0.09482758620689655,False,False
39.5676_32.8471,0.36333871331864365,39.567567567567565,32.84705882352941,False,0.12931034482758622,False,False
39.5766_32.7882,0.3065908971341772,39.57657657657658,32.78823529411765,False,0.2025862068965517,False,False
39.5766_32.8,0.2953547541186477,39.57657657657658,32.8,False,0.21120689655172414,False,False
39.5766_32.8824,0.34887836500945474,39.57657657657658,32.88235294117647,False,0.23706896551724138,False,False
39.5856_32.6588,0.4709813910148971,39.585585585585584,32.65882352941176,False,0.3275862068965517,False,False
39.5856_32.8471,0.24027797097915618,39.585585585585584,32.84705882352941,False,0.12931034482758622,False,False
39.5946_32.5412,0.6285936180782417,39.5945945945946,32.54117647058823,False,0.34051724137931033,False,False
39.5946_32.8353,0.305387335315541,39.5945945945946,32.83529411764706,False,0.22413793103448276,False,False
39.5946_32.8471,0.27874219680896317,39.5945945945946,32.84705882352941,False,0.3275862068965517,False,False
39.5946_32.8588,0.47959629091676664,39.5945945945946,32.858823529411765,False,0.02586206896551724,False,False
39.5946_33.0824,0.7480171539676962,39.5945945945946,33.08235294117647,False,0.3577586206896552,False,False
39.6036_32.6706,0.28158069460467183,39.6036036036036,32.67058823529412,False,0.10344827586206896,False,False
39.6036_32.8353,0.31202408525387976,39.6036036036036,32.83529411764706,False,0.31896551724137934,False,False
39.6036_32.8471,0.3124673566768891,39.6036036036036,32.84705882352941,False,0.33620689655172414,False,False
39.6036_32.8588,0.34882503418309996,39.6036036036036,32.858823529411765,False,0.23706896551724138,False,False
39.6036_32.8706,0.47959629091676664,39.6036036036036,32.870588235294115,False,0.02586206896551724,False,False
39.6126_32.6824,0.28858403343546846,39.612612612612615,32.68235294117647,False,0.1206896551724138,False,False
39.6126_32.6941,0.28869862934682883,39.612612612612615,32.694117647058825,False,0.1206896551724138,False,False
39.6126_32.8235,0.23573303326068143,39.612612612612615,32.8235294117647,False,0.16379310344827586,False,False
39.6126_32.8353,0.31202408525387976,39.612612612612615,32.83529411764706,False,0.31896551724137934,False,False
39.6126_32.8706,0.47974408911448,39.612612612612615,32.870588235294115,False,0.02586206896551724,False,False
39.6126_32.8824,0.47959629091676664,39.612612612612615,32.88235294117647,False,0.02586206896551724,False,False
39.6126_32.8941,0.47959629091676664,39.612612612612615,32.89411764705882,False,0.02586206896551724,False,False
39.6216_32.6471,0.6283722731485438,39.62162162162162,32.64705882352941,False,0.34051724137931033,False,False
39.6216_32.6588,0.6286674358429372,39.62162162162162,32.65882352941176,False,0.34051724137931033,False,False
39.6216_32.6706,0.6283722731485438,39.62162162162162,32.67058823529412,False,0.34051724137931033,False,False
39.6216_32.6941,0.30828928295401264,39.62162162162162,32.694117647058825,False,0.2413793103448276,False,False
39.6216_32.8235,0.29958582906842346,39.62162162162162,32.8235294117647,False,0.09482758620689655,False,False
39.6216_32.9059,0.47959629091676664,39.62162162162162,32.90588235294118,False,0.02586206896551724,False,False
39.6216_33.0588,0.5798564925529032,39.62162162162162,33.05882352941176,False,0.34913793103448276,False,False
39.6306_32.5294,0.6284460352829436,39.63063063063063,32.529411764705884,False,0.34051724137931033,False,False
39.6306_32.5882,0.6283722731485438,39.63063063063063,32.588235294117645,False,0.34051724137931033,False,False
39.6306_32.7059,0.3303887250290131,39.63063063063063,32.705882352941174,False,0.25862068965517243,False,False
