grid_id,embedding_instability,grid_lat,grid_lon,regime_shift_embedding,cluster_switch_rate,regime_shift_clustering,regime_shift_consensus
39.9279_32.8941,1.045221830427135,39.927927927927925,32.89411764705882,False,0.01744186046511628,False,False
39.9279_32.9059,0.5925934217301475,39.927927927927925,32.90588235294118,False,0.01744186046511628,False,False
39.9279_32.9176,0.3939774670037731,39.927927927927925,32.917647058823526,False,0.046511627906976744,False,False
39.9279_33.0,0.5165879604561456,39.927927927927925,33.0,False,0.20930232558139536,False,False
39.9279_33.0118,0.3607838258727063,39.927927927927925,33.01176470588235,False,0.06976744186046512,False,False
39.9279_33.0235,0.37006446218231304,39.927927927927925,33.023529411764706,False,0.32558139534883723,True,True
39.9369_32.5412,0.659894308198965,39.93693693693694,32.54117647058823,False,0.01744186046511628,False,False
39.9369_32.5647,1.1071001155770248,39.93693693693694,32.56470588235294,False,0.01744186046511628,False,False
39.9369_32.5765,0.7838167044645776,39.93693693693694,32.576470588235296,False,0.01744186046511628,False,False
39.9369_32.5882,2.672767494120806,39.93693693693694,32.588235294117645,False,0.040697674418604654,False,False
39.9369_32.6,2.2904178273335347,39.93693693693694,32.6,False,0.040697674418604654,False,False
39.9369_32.6118,21.987297004904736,39.93693693693694,32.61176470588235,True,0.06976744186046512,False,True
39.9369_32.6235,3.157233979865554,39.93693693693694,32.62352941176471,False,0.029069767441860465,False,False
39.9369_32.6353,12.779509462879929,39.93693693693694,32.63529411764706,True,0.05232558139534884,False,True
39.9369_32.6471,1.1326199714965886,39.93693693693694,32.64705882352941,False,0.029069767441860465,False,False
39.9369_32.6588,0.42819869573169456,39.93693693693694,32.65882352941176,False,0.16279069767441862,False,False
39.9369_32.6706,6.17869095834012,39.93693693693694,32.67058823529412,True,0.040697674418604654,False,True
39.9369_32.6824,0.35844109210102937,39.93693693693694,32.68235294117647,False,0.11627906976744186,False,False
39.9369_32.7059,8.24160545451866,39.93693693693694,32.705882352941174,True,0.046511627906976744,False,True
39.9369_32.7176,7.359921496909259,39.93693693693694,32.71764705882353,True,0.040697674418604654,False,True
39.9369_32.7294,7.683776279580181,39.93693693693694,32.72941176470588,True,0.040697674418604654,False,True
39.9369_32.7412,3.6283719363902986,39.93693693693694,32.74117647058824,False,0.029069767441860465,False,False
39.9369_32.7529,7.935238614370778,39.93693693693694,32.752941176470586,True,0.040697674418604654,False,True
39.9369_32.7647,8.03564396079062,39.93693693693694,32.76470588235294,True,0.040697674418604654,False,True
39.9369_32.7765,0.5886026789454027,39.93693693693694,32.77647058823529,False,0.01744186046511628,False,False
39.9369_32.7882,3.880817542935155,39.93693693693694,32.78823529411765,True,0.26744186046511625,True,True
